name,address,google_map,route_proximity
Park Vale Academy,"Park Vale Academy, Top Valley Drive, Nottingham, NG5 9AZ","https://www.google.com/maps/@53.005661937308766,-1.1831197994982234,16z",77055.87537
Uplands Schools,,"https://www.google.com/maps/@52.632110087105254,-1.1146220930929267,16z",77058.36377
Sutton Road Primary School,"Sutton Road Primary and Nursery School, Moor Lane, Mansfield, NG18 5SF","https://www.google.com/maps/@53.1395164498548,-1.2098079858054387,16z",77058.79067
Carfield Primary School,"Argyle Road, Sheffield, S8 9HJ","https://www.google.com/maps/@53.354381735261114,-1.4659718216110114,16z",77073.58346
The Flying High Academy,"The Flying High Academy Ladybrook, Somersall Street, Mansfield, NG19 6JN","https://www.google.com/maps/@53.14975201897179,-1.224979746988713,16z",77082.18471
Black Torrington Church of England Primary School,"Black Torrington, EX21 5PU","https://www.google.com/maps/@50.83010528659032,-4.180942355950113,16z",77103.76698
St Thomas' Catholic Primary School,"Parklands Road, Stoke-on-Trent, ST10 4DS","https://www.google.com/maps/@52.955073344643125,-1.984740277226783,16z",77117.30312
Highfields Primary School,"Pluto Close, Leicester, LE2 0UU","https://www.google.com/maps/@52.63283365414892,-1.1156314317481626,16z",77117.84307
Rivelin Primary School,S6 2PL,"https://www.google.com/maps/@53.39803053803155,-1.5053925103739125,16z",77118.29557
Taylor Road Primary School,"31 Taylor Road, Leicester, LE1 2JP","https://www.google.com/maps/@52.642209253838686,-1.1220495279770404,16z",77138.41306
Flyford Flavell First School,"Radford Road, WR7 4BS","https://www.google.com/maps/@52.19252694842329,-2.0301999829078836,16z",77155.97784
Boothville Primary School,"Booth Lane North, Northampton, NN3 6JG","https://www.google.com/maps/@52.26850577081764,-0.852247918109034,16z",77174.24758
Redgate Primary Academy,"Redgate Primary Academy, Somersall Street, Mansfield, NG19 6EL","https://www.google.com/maps/@53.14773317053816,-1.2219677802158415,16z",77178.19208
Greenfields Specialist School for Communication,"Goldcrest Court, Northampton, NN3 8XS","https://www.google.com/maps/@52.26958173509653,-0.8273068069802834,16z",77185.77761
Broomhall Nursery and Children's Centre,S10 2DN,"https://www.google.com/maps/@53.3751607935582,-1.4862391427992108,16z",77194.17538
Medway Community Primary School,,"https://www.google.com/maps/@52.62872499197913,-1.1142974573261664,16z",77197.01945
Parklands Primary School,"Spinney Hill Road, Northampton, NN3 6DW","https://www.google.com/maps/@52.26807213370727,-0.8695752680504084,16z",77225.86552
Ravenshead CofE Primary School,"Ravenshead Church of England Primary School, Swinton Rise, Nottingham, NG15 9FS","https://www.google.com/maps/@53.08970657904364,-1.1620161566305658,16z",77232.68992
Harcourt Primary School,"Biggins Wood Road, Folkestone, CT19 4NE","https://www.google.com/maps/@51.09388610970859,1.1405248740699712,16z",77250.99962
Woodvale Primary Academy,"Crestwood Road, Northampton, NN3 8JJ","https://www.google.com/maps/@52.270036520104,-0.8286627309328372,16z",77259.87061
Leicester Preparatory School,,"https://www.google.com/maps/@53.41538056726935,-1.6350779700598388,16z",77262.89749
High Oakham Primary School,"High Oakham Primary School, Nottingham Road, Mansfield, NG18 4SH","https://www.google.com/maps/@53.1288241038386,-1.1956726230530597,16z",77269.42993
Leicester Islamic Academy,,"https://www.google.com/maps/@52.61948881590068,-1.110598168992685,16z",77269.65695
Green Crescent School,"Queensberry Street, Nottingham, NG6 0DG","https://www.google.com/maps/@52.986239354825834,-1.1798080679646057,16z",77289.88043
Abbey Gates Primary School,"Abbey Gates Primary School, Vernon Crescent, Nottingham, NG15 9BN","https://www.google.com/maps/@53.08421973501235,-1.1640711450526768,16z",77293.87917
Rawlins School,,"https://www.google.com/maps/@52.745780116953725,-1.16977798114522,16z",77303.60286
Rushbury CE Primary School,SY6 7EB,"https://www.google.com/maps/@52.52092503324355,-2.716284830024217,16z",77311.50841
Haberdashers' Abraham Darby,"Ironbridge Road, TF7 5HX","https://www.google.com/maps/@52.6302651532962,-2.4536121190567663,16z",77312.41981
Radha Soami Satsang Beas British Isles,"10 Abbey Park Street, Leicester, LE4 5AF","https://www.google.com/maps/@52.64586505843486,-1.1267065709457187,16z",77324.62318
Glenmere Community Primary School,"Estoril Avenue, Wigston, LE18 3RD","https://www.google.com/maps/@52.58874957802281,-1.0900644920280362,16z",77325.41131
Malin Bridge Primary School,S6 4RH,"https://www.google.com/maps/@53.40280701685234,-1.5114084098536775,16z",77333.97879
Idsall School,,"https://www.google.com/maps/@52.67191917172418,-2.3648646884552362,16z",77349.42011
Great Wood Community Primary School,"Vicarage Road, Stoke-on-Trent, ST10 4LE","https://www.google.com/maps/@52.951993585427736,-1.983143504575725,16z",77353.09661
Kingsbridge Academy,"Balkwill Road, Kingsbridge, TQ7 1PL","https://www.google.com/maps/@50.28135490055888,-3.7823761723961695,16z",77358.16932
Sparkenhoe Community Primary School,"Saxby Street, Leicester, LE2 0TD","https://www.google.com/maps/@52.629902257981215,-1.1179479463059376,16z",77365.14976
Southwark Primary School,"Southwark Primary School, Park Lane, Nottingham, NG6 0DT","https://www.google.com/maps/@52.98885959594952,-1.1814963075471936,16z",77373.07043
Springwell Community College,"Middlecroft Road, Chesterfield, S43 3NQ","https://www.google.com/maps/@53.257167975563824,-1.35830702809117,16z",77374.90821
Maidwell Hall School,"Northampton, NN6 9JG","https://www.google.com/maps/@52.38136535626721,-0.9028316806834404,16z",77380.51922
Woodlands Primary School,"Ironbridge Road, TF7 5HX","https://www.google.com/maps/@52.63409045923718,-2.466731107185927,16z",77382.55918
St John the Baptist Primary School,,"https://www.google.com/maps/@52.61881551756339,-1.1118432219420886,16z",77388.32683
Saint John Fisher Catholic Voluntary Academy,"Shenley Road, Wigston, LE18 3QL","https://www.google.com/maps/@52.59210082671866,-1.0947066897723083,16z",77391.57766
Green Oaks Primary Academy,"Whiston Road, Northampton, NN2 7RR","https://www.google.com/maps/@52.26705866498982,-0.8913034287280112,16z",77392.84783
Thorplands Primary School,"Farm Field Court, Northampton, NN3 8AQ","https://www.google.com/maps/@52.27110329739962,-0.839978856958836,16z",77393.09264
Cheriton Primary School,"Church Road, Folkestone, CT20 3EP","https://www.google.com/maps/@51.08774327591887,1.1298511549339725,16z",77394.9245
Temple Herdewyke Primary School,"Falkland Place, Temple Herdewyke, CV47 2UD","https://www.google.com/maps/@52.16535024789,-1.4426397524424914,16z",77405.45745
Fleckney Church of England Primary School,"16 Batchelor Road, Leicester, LE8 8BE","https://www.google.com/maps/@52.538965183356744,-1.050856229110488,16z",77409.77974
Great Wood Community Primary School,"Vicarage Road, Stoke-on-Trent, ST10 4LE","https://www.google.com/maps/@52.952854835435815,-1.9817502044579023,16z",77413.73303
Intake Farm Primary School,"Intake Farm Primary School, Armstrong Road, Mansfield, NG19 6JA","https://www.google.com/maps/@53.14409100806752,-1.2215980654538476,16z",77424.03638
Maidwell Primary School,"Draughton Road, Northampton, NN6 9JF","https://www.google.com/maps/@52.38593490101032,-0.9008480267556273,16z",77425.9869
Litton CofE Primary School,"Litton, Buxton, SK17 8QU","https://www.google.com/maps/@53.27388864513671,-1.7556922497101337,16z",77426.44038
Purple Oaks Academy,"Whiston Road, Northampton, NN2 7RR","https://www.google.com/maps/@52.26939575587171,-0.8923880497668238,16z",77432.34299
Dymchurch Primary School,"New Hall Close, Dymchurch, TN29 0LE","https://www.google.com/maps/@51.02817740923262,0.9957539084526994,16z",77437.14775
Thomas Becket Catholic School,"Kettering Road North, Northampton, NN3 6HT","https://www.google.com/maps/@52.270791755451086,-0.861398455667137,16z",77441.0171
Wolsey House Primary School,,"https://www.google.com/maps/@52.65803947269945,-1.1387754684342686,16z",77457.44366
Abberley Hall School,WR6 6DD,"https://www.google.com/maps/@52.29626751810095,-2.374840777066775,16z",77462.4229
Wiston Primary School,,"https://www.google.com/maps/@55.57247056751372,-3.6572372381563327,16z",77472.10794
Whitemoor Academy (Primary and Nursery),"Whitemoor Academy (Primary & Nursery), Bracknell Crescent, Nottingham, NG8 5FF","https://www.google.com/maps/@52.97641056284231,-1.184049755396006,16z",77474.14962
Shifnal Primary School,"Curriers Lane, Shifnal, TF11 8EJ","https://www.google.com/maps/@52.67110445317077,-2.3665711932329043,16z",77475.25613
Greatstone Primary School,"Baldwin Road, Greatstone, TN28 8SY","https://www.google.com/maps/@50.96520894592839,0.9577963914943107,16z",77480.8595
Great Witley CofE Primary School,"Worcester Road, WR6 6HR","https://www.google.com/maps/@52.28982398572197,-2.3572017889609542,16z",77481.2295
Porter Croft Church of England Primary Academy,"Pomona Street, Sheffield, S11 8JN","https://www.google.com/maps/@53.37065469934272,-1.487394283998186,16z",77482.40678
St Patrick's Catholic Primary School,"Marston Road, ST16 3BT","https://www.google.com/maps/@52.815731681378544,-2.1173612360517224,16z",77494.38097
Stanstead Nursery and Primary School,"Stanstead Nursery and Primary School, Stanstead Avenue, Nottingham, NG5 5BL","https://www.google.com/maps/@53.007171494240545,-1.1813967562442056,16z",77495.04088
Dover Christ Church Academy,"Melbourne Avenue, Dover, CT16 2EG","https://www.google.com/maps/@51.151362937314225,1.2991473741516977,16z",77513.1305
William Brookes School,"William Brookes School, Farley Road, Much Wenlock, TF13 6NB","https://www.google.com/maps/@52.60140864046668,-2.557957722940651,16z",77522.74476
Stocksbridge Nursery Infant School,"Pot House Lane, Sheffield, S36 1EJ","https://www.google.com/maps/@53.478981300147026,-1.6009651055050527,16z",77530.38702
Wisewood Community Primary School,"Ben Lane, Sheffield, S6 4SD","https://www.google.com/maps/@53.408978215984064,-1.5194912702769112,16z",77530.97138
St. Martin's Church of England Primary School,"Horn Street, Folkestone, CT20 3JJ","https://www.google.com/maps/@51.08463384538627,1.1246741558713573,16z",77533.25284
River Primary School,"Lewisham Road, CT17 0PP","https://www.google.com/maps/@51.14312510816243,1.2744648654912532,16z",77544.81592
Southwold Primary School,"Southwold Primary School & Early Years’ Centre, Kennington Road, Nottingham, NG8 1QD","https://www.google.com/maps/@52.94955368184443,-1.1989384378549912,16z",77552.63152
Westways Primary School,"Mona Avenue, Sheffield, S10 1NE","https://www.google.com/maps/@53.38708114417203,-1.501411008129413,16z",77560.10732
Norton Free Church of England Primary School,"Matthews Lane, Sheffield, S8 8JS","https://www.google.com/maps/@53.33666956438638,-1.4573996141108574,16z",77561.47221
The Leicestershire School of Music,"College Street, Leicester, LE2 0JJ","https://www.google.com/maps/@52.63328737346729,-1.1254804256812383,16z",77566.97307
Woodstock Primary Academy,"Hattern Avenue, Leicester, LE4 2GZ","https://www.google.com/maps/@52.664100741139976,-1.1423064553988704,16z",77569.84952
Kingsthorpe College,"Boughton Green Road, Northampton, NN2 7HR","https://www.google.com/maps/@52.27031780568246,-0.8871054882781091,16z",77575.05893
St Crispin's School,"6 St Marys Road, Leicester, LE2 1XA","https://www.google.com/maps/@52.62085624651591,-1.1153693192036103,16z",77577.04978
Glebelands Primary School,,"https://www.google.com/maps/@52.68264292850376,-1.1490387217628464,16z",77582.56293
Bamford Primary School,"Fidlers Well, Hope Valley, S33 0AR","https://www.google.com/maps/@53.34830988050997,-1.688508881210894,16z",77586.44639
Mowmacre Hill Primary School,,"https://www.google.com/maps/@52.6696240023443,-1.1450756124286736,16z",77590.97941
Old Basford School,"Old Basford School, Percy Street, Nottingham, NG6 0GF","https://www.google.com/maps/@52.98211479462872,-1.1856821170794567,16z",77595.73061
St Mary's Catholic Primary School,"Coronation Crescent, TF7 5EJ","https://www.google.com/maps/@52.63912577628151,-2.446345612977842,16z",77621.69552
King Edward VII School Upper School,"Glossop Road, Sheffield, S10 2PW","https://www.google.com/maps/@53.37607493507481,-1.4952498756836545,16z",77626.89554
Burford CofE Primary School,"Forresters Road, WR15 8AT","https://www.google.com/maps/@52.31696898656385,-2.5897379776848393,16z",77632.95291
Langdon Primary School,"West Side, East Langdon, CT15 5JQ","https://www.google.com/maps/@51.169036764071585,1.336733087012326,16z",77688.86003
UNKNOWN,,"https://www.google.com/maps/@52.21392124529499,-1.2840198078980438,16z",77702.65176
St Thomas More Catholic Voluntary Academy,,"https://www.google.com/maps/@52.61214223632986,-1.1116735495540646,16z",77704.13376
Inkersall Primary Academy,"Inkersall Green Road, Chesterfield, S43 3SE","https://www.google.com/maps/@53.25478202989749,-1.3677745550501128,16z",77711.50834
Clipston Endowed Primary School,"High Street, Market Harborough, LE16 9RU","https://www.google.com/maps/@52.4266782480803,-0.9540437456072036,16z",77711.83694
Robert Shaw Primary and Nursery School,"Robert Shaw Primary School, Southfield Road, Nottingham, NG8 3PL","https://www.google.com/maps/@52.960189520576066,-1.1901888582988374,16z",77716.99711
Stowford Primary School,"Exeter Road, Ivybridge, PL21 0BG","https://www.google.com/maps/@50.39286774513858,-3.911548657798903,16z",77718.48345
Corvedale CofE Primary School,"Mill Lane, Diddlebury, SY7 9DH","https://www.google.com/maps/@52.46496725327371,-2.7258982189332612,16z",77730.72901
Oughtibridge Primary School,S35 0HG,"https://www.google.com/maps/@53.43338813800592,-1.5417233773301287,16z",77730.74511
St Ann's Catholic Primary School,"McIntyre Road, Sheffield, S36 1DG","https://www.google.com/maps/@53.477405927635395,-1.5984164125092548,16z",77740.46735
Montessori Group Head Office,,"https://www.google.com/maps/@52.62548362455645,-1.1205812405260505,16z",77746.54616
Church Preen Primary School,SY6 7LH,"https://www.google.com/maps/@52.574506067093495,-2.658919858549838,16z",77753.35754
Ivybridge Community College,"Harford Road, Ivybridge, PL21 0JA","https://www.google.com/maps/@50.39324584634522,-3.916850762258858,16z",77761.83022
Turner Free School,"Tile Kiln Lane,","https://www.google.com/maps/@51.096362345351835,1.1518290027314695,16z",77765.25726
Ellis Guilford School,"Ellis Guilford School, Bar Lane, Nottingham, NG6 0HT","https://www.google.com/maps/@52.980033965860414,-1.1888649645985008,16z",77766.54498
Broomhill Infant School,S10 2SA,"https://www.google.com/maps/@53.37777244948797,-1.4983020539668042,16z",77772.86479
Leicester Partnership School,,"https://www.google.com/maps/@52.60859598301171,-1.1111012111197383,16z",77777.82174
Sheffield High School (Senior School),"10 Rutland Park, Sheffield, S10 2PE","https://www.google.com/maps/@53.375784145514075,-1.4975049889217247,16z",77806.17635
All Soul's Church of England Primary School,"Stanley Road, Folkestone, CT19 4LG","https://www.google.com/maps/@51.088618100013775,1.1415112586587075,16z",77810.82541
Sheffield High School (Sixth Form),,"https://www.google.com/maps/@53.376169254354124,-1.4979087463413567,16z",77814.59091
John Wheeldon Primary Academy,"Corporation Street, ST16 3LX","https://www.google.com/maps/@52.81484751323965,-2.111932998939003,16z",77819.85903
Our Lady of Perpetual Succour Catholic Primary School,"Our Lady of Perpetual Succour Catholic Primary Academy, Piccadilly, Nottingham, NG6 9FN","https://www.google.com/maps/@52.995529490078276,-1.1878264583760563,16z",77833.05004
Birkdale School (Preparatory School),"Clarke House, Clarke Drive, S10 2NS","https://www.google.com/maps/@53.37309733485944,-1.4960180625621444,16z",77855.99975
Mundella Primary School,S8 8SJ,"https://www.google.com/maps/@53.3447504316239,-1.4706676351003558,16z",77856.45488
Stocksbridge Junior School,"Cedar Road, Sheffield, S36 1AS","https://www.google.com/maps/@53.474940622692735,-1.597694793843565,16z",77861.97844
Bluecoat Aspley Academy,"Bluecoat Aspley Academy, Aspley Lane, Nottingham, NG8 5GY","https://www.google.com/maps/@52.96858519738707,-1.1914682419618068,16z",77867.36046
Stocksbridge High School,"Stocksbridge High School, Shay House Lane, S36 1FD","https://www.google.com/maps/@53.47747025231246,-1.5950151985186225,16z",77874.69952
Brantwood Specialist School,"1 Kenwood Bank, Sheffield, S7 1NU","https://www.google.com/maps/@53.36532894182193,-1.4894922735501548,16z",77874.94076
Cantrell Primary and Nursery School,"Cantrell Primary and Nursery School, Cantrell Road, Nottingham, NG6 9HJ","https://www.google.com/maps/@53.00186674694712,-1.1912050952998097,16z",77886.3769
Hollingwood Primary School,S43 2JG,"https://www.google.com/maps/@53.26208530788739,-1.3794382453891778,16z",77891.63351
Nether Edge Primary School,"Glen Road, Sheffield, S7 1RB","https://www.google.com/maps/@53.35809147442431,-1.4834150764193235,16z",77904.73166
Meadow Community Primary School & Preschool,"Meadow Way, Wigston, LE18 3QZ","https://www.google.com/maps/@52.58599996796252,-1.0984930197988705,16z",77911.20052
Meersbrook Bank Primary School,S8 9EH,"https://www.google.com/maps/@53.353977460073764,-1.4796006035974973,16z",77911.6733
Learning Opportunities,"Ringwould Road, Ringwould, CT14 8DW","https://www.google.com/maps/@51.17841339080216,1.3682505318250477,16z",77923.28784
John Fletcher of Madeley Primary School,"Upper Road, TF7 5DL","https://www.google.com/maps/@52.63282803418674,-2.4539505966670885,16z",77926.93888
Mears Ashby Church of England Primary School,"30 North Street, Northampton, NN6 0DW","https://www.google.com/maps/@52.293396329314454,-0.7744277832373386,16z",77935.33639
Birkdale School (Pre-Prep),,"https://www.google.com/maps/@53.375232631746584,-1.5002453644716385,16z",77959.66682
On Track Education Centre Northants,"6 Quarry Park Close, Northampton, NN3 6QB","https://www.google.com/maps/@52.27432112923331,-0.8608515097062871,16z",77965.84244
UNKNOWN,,"https://www.google.com/maps/@52.69295948723528,-1.161192136339918,16z",77969.22955
Forge Valley School,"Wood Lane, Sheffield, S6 5HG","https://www.google.com/maps/@53.398683834936,-1.5213718658698177,16z",77971.71291
Sheffield High School (Junior School),"4-5 Melbourne Avenue, S10 2QH","https://www.google.com/maps/@53.375094843413294,-1.4999413141491154,16z",77980.41604
Wharncliffe Side Primary School,S35 0DD,"https://www.google.com/maps/@53.450403884708734,-1.556319305028665,16z",77985.31808
Middleton Primary and Nursery School,"Middleton Primary & Nursery School, Harrow Road, Nottingham, NG8 1FG","https://www.google.com/maps/@52.95408179161287,-1.1965628363851761,16z",77999.46675
St Bartholomew's Church of England Primary School,"Willowcroft, LE12 8HQ","https://www.google.com/maps/@52.743683375842686,-1.1832023338235065,16z",78027.09914
King Edward VI High School,"Westway, ST17 9YF","https://www.google.com/maps/@52.797949511195704,-2.129010968826097,16z",78034.65302
Green Park Community Primary School,"The Linces, Dover, CT16 2BN","https://www.google.com/maps/@51.146123712896326,1.2949519403431664,16z",78046.18666
Green Lea First School,"Mill Lane, ST18 0EU","https://www.google.com/maps/@52.8802085342748,-2.0289083077605845,16z",78062.55282
Overdale Junior School,,"https://www.google.com/maps/@52.60339435419351,-1.1123633405699829,16z",78064.97457
Portland College,"Portland College, Nottingham Road, Mansfield, NG18 4TJ","https://www.google.com/maps/@53.10578067197749,-1.1773521694308648,16z",78068.07422
Westbourne School,"50-54 Westbourne Road, Sheffield, S10 2QQ","https://www.google.com/maps/@53.37513891224905,-1.5009325163077711,16z",78087.37904
Morehall Academy,"Chart Road, Folkestone, CT19 4PN","https://www.google.com/maps/@51.08976645198809,1.1513763185146122,16z",78104.06181
Westbourne School (Junior School),"50-54 Westbourne Road, Sheffield, S10 2QQ","https://www.google.com/maps/@53.375521075892344,-1.5019068640766757,16z",78108.82837
Wyggeston & Queen Elizabeth I College,,"https://www.google.com/maps/@52.61836744890843,-1.1234169175794622,16z",78114.81661
Overdale Infant School,,"https://www.google.com/maps/@52.6022279918661,-1.1124914908985641,16z",78117.67148
Avenue Primary School,,"https://www.google.com/maps/@52.61479293920394,-1.1202898571063487,16z",78118.4807
Manifold C of E Primary School,,"https://www.google.com/maps/@53.12762625068965,-1.8754813128188839,16z",78120.60802
Bluecoat Wollaton Academy,"Bluecoat Wollaton Academy, Sutton Passeys Crescent, Nottingham, NG8 1EA","https://www.google.com/maps/@52.95202289029464,-1.198825542343682,16z",78131.83523
Castlechurch Primary School,"Tennyson Road, ST17 9SY","https://www.google.com/maps/@52.79315945985033,-2.135145089672392,16z",78143.10848
Mossbrook School,"Bochum Parkway, Sheffield, S8 8JR","https://www.google.com/maps/@53.329801367095754,-1.4616850587873087,16z",78144.63224
Westbourne School (Senior School),"50-54 Westbourne Road, Sheffield, S10 2QQ","https://www.google.com/maps/@53.374991494967965,-1.502530015748809,16z",78146.59833
Trent Vale Infant School,"Trent Vale Infant and Nursery, Trent Road, Nottingham, NG9 1LP","https://www.google.com/maps/@52.91669165872352,-1.2035394406462403,16z",78149.11516
Haughton School,"Queen Street, TF7 4BW","https://www.google.com/maps/@52.65656487020062,-2.446779391239219,16z",78153.69487
St James and Ebrington Church of England Primary School,,"https://www.google.com/maps/@52.05869968849963,-1.732073714967838,16z",78165.70856
Aveton Gifford CofE Primary School,"Fore Street, TQ7 4LB","https://www.google.com/maps/@50.321489297387636,-3.835773231609206,16z",78174.05661
West Alvington Church of England Academy,"West Alvington, TQ7 3PP","https://www.google.com/maps/@50.28041614532301,-3.7927217215489937,16z",78197.37737
John Randall Primary School,"Queen Street, TF7 4DS","https://www.google.com/maps/@52.636024253076954,-2.4366300169669763,16z",78202.38787
All Saints CEVA Primary School,"Boughton Green Road, Northampton, NN2 7AJ","https://www.google.com/maps/@52.275435001077106,-0.8837398662638488,16z",78210.74816
Blessed William Howard Catholic High School,"Rowley Avenue, Stafford, ST17 9AB","https://www.google.com/maps/@52.79827779865379,-2.121119120810226,16z",78228.45381
Clifford All Saints CofE Primary School,"108 Psalter Lane, Sheffield, S11 8YU","https://www.google.com/maps/@53.36562172213495,-1.4957113190949778,16z",78265.07154
Springfield Academy,"Springfield Academy, Lawton Drive, Nottingham, NG6 8BL","https://www.google.com/maps/@53.00945190992274,-1.1909393675548203,16z",78274.61774
UNKNOWN,,"https://www.google.com/maps/@50.3922398658852,-3.9205603928602697,16z",78287.43581
Folkestone Academy,"Academy Lane, Folkestone, CT19 5FP","https://www.google.com/maps/@51.09167649533526,1.1676904444285408,16z",78296.28436
Birkdale School,"4 Oakholme Road, Sheffield, S10 3DH","https://www.google.com/maps/@53.37468472738068,-1.5049358822157493,16z",78297.15794
Hillcrest Shifnal School,,"https://www.google.com/maps/@52.66509969056562,-2.358215607620358,16z",78308.83405
Sunnyside Primary Academy,"Reynard Way, Northampton, NN2 8QS","https://www.google.com/maps/@52.27540302150277,-0.891177917377898,16z",78317.66674
Sheffield Girls' Infant School and Snowdrops,,"https://www.google.com/maps/@53.37619999024622,-1.506400466616001,16z",78336.01299
Bradfield School,"Kirk Edge Road, Sheffield, S35 0AE","https://www.google.com/maps/@53.42543936904242,-1.547085211297233,16z",78341.00544
The Bulwell Academy,"The Bulwell Academy, Squires Avenue, Nottingham, NG6 8HG","https://www.google.com/maps/@53.00726301947647,-1.198296301143365,16z",78345.60379
Woodseats Primary School,"Chesterfield Road, Sheffield, S8 0SB","https://www.google.com/maps/@53.344801706976256,-1.4789682274233482,16z",78352.53414
St Andrew's CofE Primary School,,"https://www.google.com/maps/@52.65991889786229,-2.371177072390675,16z",78353.03341
Melbourne Community Primary School,,"https://www.google.com/maps/@51.14646148199729,1.3032771115533226,16z",78357.36825
Himbleton CofE First School,"Nieght Hill, WR9 7LE","https://www.google.com/maps/@52.22354568464918,-2.078040937367954,16z",78358.93684
Bulwell St Mary's Primary and Nursery School,"Bulwell St Mary's Primary and Nursery School, Ragdale Road, Nottingham, NG6 8GQ","https://www.google.com/maps/@53.0052144252693,-1.1944485927648354,16z",78385.62054
Seabrook Church of England Primary School,"Seabrook Road, Hythe, CT21 5RL","https://www.google.com/maps/@51.07221752689369,1.1200181491955428,16z",78402.45979
Shooter's Grove Primary School,"Wood Lane, Sheffield, S6 5HN","https://www.google.com/maps/@53.39701048897609,-1.525581741081965,16z",78418.36001
Beaumont Lodge Primary School,,"https://www.google.com/maps/@52.674313321925396,-1.1598547735905882,16z",78418.81339
Kings Meadow School,"Manning Road, Northampton, NN3 7AR","https://www.google.com/maps/@52.27931449003747,-0.8572355516757775,16z",78420.94891
Birkdale School,S10 3DH,"https://www.google.com/maps/@53.37492200723456,-1.5064275107295566,16z",78427.46892
Deepcar St John's Church of England Junior School,"St Margaret Avenue, Sheffield, S36 2TE","https://www.google.com/maps/@53.47354237841107,-1.5772556141837317,16z",78436.33946
Kineton High School,"Banbury Road, Kineton, CV35 0JX","https://www.google.com/maps/@52.15867430194273,-1.5013899998171099,16z",78440.10472
The Harvey Grammar School,"Cheriton Road, Folkestone, CT19 5JY","https://www.google.com/maps/@51.086977055769445,1.1570825436539085,16z",78459.53116
Hunter's Bar Junior School,S11 8ZG,"https://www.google.com/maps/@53.36671825929006,-1.5012392753588053,16z",78464.24707
Whitehills Primary School,"Acre Lane, Northampton, NN2 8DF","https://www.google.com/maps/@52.27541352599341,-0.91012343552914,16z",78476.4187
Bramley Vale Primary School,S44 5PF,"https://www.google.com/maps/@53.18896446501559,-1.3066867166393612,16z",78481.08339
New Whittington Community Primary School,S43 2AQ,"https://www.google.com/maps/@53.27650359042273,-1.3903436983285067,16z",78488.617
Slater Primary School,,"https://www.google.com/maps/@52.64033639623178,-1.1426394107909974,16z",78496.75349
Hunter's Bar Infant School,S11 8ZG,"https://www.google.com/maps/@53.366948710236024,-1.5013173277626333,16z",78502.53866
Fountaindale School,"Fountaindale School, Nottingham Road, Nottingham, NG18 5BA","https://www.google.com/maps/@53.10427651759276,-1.1827556652381668,16z",78508.19995
Kingsdown and Ringwould CofE Primary School,"Glen Road, Deal, CT14 8DD","https://www.google.com/maps/@51.185568127986706,1.395871030297578,16z",78519.26144
Overstone Park School,"Overstone Park, Northampton, NN6 0DT","https://www.google.com/maps/@52.272192871361376,-0.8181095706584708,16z",78524.15133
Longridge Towers School,"Cornhill Road, TD15 2XQ","https://www.google.com/maps/@55.745760404389294,-2.067626352737289,16z",78538.24282
Gotham Primary School,"Gotham Primary School, Kegworth Road, Nottingham, NG11 0JS","https://www.google.com/maps/@52.8663805134235,-1.210575319824049,16z",78538.61972
Nottingham Girls' Academy,"Nottingham Girls' Academy, Robins Wood Road, Nottingham, NG8 3LD","https://www.google.com/maps/@52.96357944401202,-1.2091007362075943,16z",78548.19092
The Beacon Folkestone,"Park Farm Road, CT19 5DN","https://www.google.com/maps/@51.092580989503375,1.1729207967399105,16z",78552.27493
Loxley Primary School,S6 6SG,"https://www.google.com/maps/@53.40618511959045,-1.5345396622343506,16z",78578.24398
Manifold CofE Primary School,,"https://www.google.com/maps/@53.12420267509843,-1.8716628786509792,16z",78580.14032
Beardall Fields Primary and Nursery School,"Beardall Fields Primary & Nursery School, Kenbrook Road, Nottingham, NG15 8HY","https://www.google.com/maps/@53.04107512681348,-1.1929006501432322,16z",78582.40516
Royd Nursery and Infant School,S36 2PR,"https://www.google.com/maps/@53.474006896273565,-1.5792559137817812,16z",78589.06359
Scremerston First School,"Cheviot Terrace, Scremerston, TD15 2RB","https://www.google.com/maps/@55.73641607888619,-1.9933998011884941,16z",78616.28379
Blessed Mother Teresa's Catholic Primary School,"Somerset Road, ST17 9UZ","https://www.google.com/maps/@52.79085873993098,-2.128597782419233,16z",78634.89389
The Sallygate School,"Buckland House, Crabble Hill, Dover, CT17 0RX","https://www.google.com/maps/@51.13931211737964,1.2927273605739038,16z",78635.9287
Henry Bradley Infant School,S43 1HR,"https://www.google.com/maps/@53.25981561044121,-1.3904911258386958,16z",78642.61252
Broseley C. Of E. Primary School,"Dark Lane, Broseley, TF12 5LW","https://www.google.com/maps/@52.61602491582438,-2.478543748650382,16z",78656.73775
Broomhill Junior School,"Broomhill Junior School, Broomhill Road, Nottingham, NG15 6AJ","https://www.google.com/maps/@53.02845617054234,-1.1965543402198706,16z",78656.93537
Ombersley Endowed First School,"School Bank, WR9 0DR","https://www.google.com/maps/@52.272387920654296,-2.2241776837552436,16z",78664.61227
UNKNOWN,,"https://www.google.com/maps/@52.31758907483673,-2.4772303026267144,16z",78666.94853
Bridestowe Primary School,"Fore Street, EX20 4EL","https://www.google.com/maps/@50.68459252635196,-4.102805066347704,16z",78669.40659
All Saints Church of England Primary School,"Long Street, Wigston, LE18 2AH","https://www.google.com/maps/@52.58525703341344,-1.1103023484757242,16z",78670.79115
